# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-21 18:35:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220621203543.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,136.45,12.9008,125.162
0,0,112.666,21.0703,103.88
0,0,112.255,11.0335,101.041
0,0,102.204,13.6481,111.922
0,0,113.829,16.7488,122.43
0,0,84.5769,2.03278,86.7119
0,0,123.486,2.55938,126.175
0,0,105.249,13.1784,103.959
0,0,110.063,2.74513,107.212
0,0,102.663,5.19382,101.465
0,0,95.4086,20.3665,92.3011
0,0,122.927,14.2867,125.793
0,0,135.161,8.74819,140.138
0,0,110.978,16.2071,109.258
0,0,110.169,4.91653,108.024
0,0,86.2089,38.415,72.561
0,0,108.093,8.08083,94.8673
0,0,94.4326,19.103,99.7725
0,0,111.593,4.39391,110.22
0,0,109.787,16.8875,99.6436
0,0,83.6547,29.2012,136.588
0,0,111.905,25.3433,112.585
0,0,122.396,11.3887,144.908
0,0,108.134,23.7551,98.7396
0,0,102.552,12.5832,115.366
0,0,112.773,13.1111,105.716
0,0,107.317,6.99901,104.176
0,0,129.895,12.7824,140.566
0,0,105.947,2.0297,105.827
0,0,100.827,0.972111,100.235
0,0,136.625,3.87604,131.088
0,0,82.4349,0.759299,82.2503
0,0,85.6817,38.2696,15.2655
0,0,117.102,17.9831,152.213
0,0,109.712,24.7744,135.86
0,0,104.967,0.00826944,104.967
0,0,100.911,19.1241,95.8798
0,0,103.592,22.0228,103.565
0,0,115.251,20.6135,108.273
0,0,107.824,17.1521,98.7024
0,0,110.587,3.77471,117.682
0,0,81.6007,3.4237,81.2662
0,0,114.654,22.0373,111.01
0,0,106.663,15.3672,81.1857
0,0,109.712,10.7481,116.158
0,0,97.1744,4.06833,101.235
0,0,94.0049,94.9273,129.273
0,0,110.16,14.3792,96.5422
0,0,76.0051,0.68262,76.3188
0,0,121.489,32.3634,97.0414
0,0,112.298,30.3008,129.979
0,0,110.225,31.1803,132.354
0,0,110.778,10.6266,116.431
0,0,100.438,9.80344,101.597
0,0,86.0518,8.57561,98.3524
0,0,116.113,2.56723,118.678
0,0,76.6478,4.05465,77.4289
0,0,81.5119,21.1858,46.3849
0,0,85.7895,6.30973,74.6616
0,0,133.037,11.049,111.801
0,0,103.108,7.78005,96.4445
0,0,111.137,9.02738,91.7561
0,0,100.939,0.103143,100.849
0,0,117.752,39.277,106.528
0,0,128.941,10.2377,140.75
0,0,100.366,8.93934,93.551
0,0,94.8906,0.126417,94.8347
0,0,112.701,6.20387,100.121
0,0,126.665,14.6575,134.741
0,0,98.5497,31.9432,122.513
0,0,110.604,16.0996,108.914
0,0,122.166,12.6896,124.256
0,0,102.177,1.10477,100.767
0,0,107.577,2.34319,110.228
0,0,87.6874,3.69127,91.1332
0,0,97.2974,2.86188,93.7228
0,0,117.393,9.29967,115.183
0,0,115.476,21.639,62.2353
0,0,108.695,13.4502,120.764
0,0,99.4601,4.64254,103.234
0,0,96.0745,17.1978,99.1739
0,0,93.4818,18.598,98.4017
0,0,93.9002,8.85812,71.8651
0,0,86.2827,29.7371,109.69
0,0,99.6602,2.8158,98.2215
0,0,124.99,16.9257,123.762
0,0,94.4572,0.149556,94.5388
0,0,103.777,9.99995,98.207
0,0,116.69,20.0605,107.05
0,0,93.758,18.8326,86.5225
0,0,101.929,104.834,148.968
0,0,138.462,14.1527,146.103
0,0,113.017,74.18,8.71122
0,0,116.499,1.06962,117.477
0,0,117.664,7.38108,97.6599
0,0,101.454,20.9222,109.259
0,0,128.612,31.7315,149.642
0,0,106.582,3.78465,113.574
0,0,94.7333,15.7307,93.921
0,0,86.428,0.545646,86.7679
0,0,116.259,24.8986,129.987
0,0,76.5203,17.8393,53.469
0,0,112.911,6.21303,110.133
0,0,106.65,14.7099,91.8293
0,0,90.4413,21.1384,97.9563
0,0,120.107,19.8275,129.619
0,0,93.0471,3.2804,101.151
0,0,103.388,16.2262,135.043
0,0,116.25,5.10358,112.652
0,0,91.9615,7.68294,99.7772
0,0,109.355,34.3103,103.353
0,0,99.2868,11.4686,109.176
0,0,115.331,12.7847,122.726
0,0,106.78,4.4342,113.359
0,0,79.6998,11.1035,68.2435
0,0,116.692,12.4304,125.042
0,0,111.123,24.8897,77.0619
0,0,123.832,3.47997,120.437
0,0,71.6339,7.11425,77.4181
0,0,106.148,16.184,93.6548
0,0,55.9774,5.21897,56.5631
0,0,87.6087,8.50676,83.3587
0,0,114.347,3.63104,115.298
0,0,134.029,9.6235,149.708
0,0,88.2556,36.7051,70.9253
0,0,105.384,1.45825,105.879
0,0,93.2843,22.8737,103.814
0,0,99.4885,9.10162,87.4387
0,0,110.626,24.3632,101.013
0,0,114.906,1.48888,115.019
0,0,87.5398,38.9546,53.6481
0,0,113.416,10.8185,120.971
0,0,80.1177,4.51142,74.1333
0,0,97.4452,10.9948,107.539
0,0,110.65,33.5329,58.5745
0,0,97.2867,41.492,147.263
0,0,82.2212,4.72598,75.9101
0,0,114.144,8.5571,115.989
0,0,111.12,0.652632,111.152
0,0,99.087,15.7685,94.6509
0,0,112.046,2.95078,107.642
0,0,104.877,12.952,111.567
0,0,111.038,7.71723,115.77
0,0,111.966,0.722752,112.708
0,0,108.063,3.06883,111.066
0,0,88.813,1.16948,87.7072
0,0,91.4083,1.86338,88.0543
0,0,112.003,9.98878,98.6264
0,0,86.1341,2.78479,93.3857
0,0,109.198,2.86466,105.652
0,0,124.402,16.5401,164.377
0,0,103.224,8.95921,97.5847
0,0,142.887,8.16698,156.783
0,0,115.215,5.53881,115.293
0,0,97.5249,5.59544,96.7923
0,0,98.582,3.90089,95.8661
0,0,105.234,45.3872,130.161
0,0,109.632,11.4442,123.171
0,0,121.03,15.0889,112.583
0,0,122.727,17.3011,119.806
0,0,88.2277,3.765,83.7224
0,0,108.91,24.6619,123.875
0,0,97.2814,12.6542,106.378
0,0,91.5781,14.2519,91.6838
0,0,93.4911,4.47581,90.5355
0,0,100.146,0.0666096,100.253
0,0,83.0026,4.83144,80.8638
0,0,106.366,25.8286,148.138
0,0,111.039,21.3285,124.588
0,0,89.8384,5.5273,85.7775
0,0,103.755,36.3048,104.921
0,0,123.348,79.9828,163.184
0,0,120.987,17.4674,115.022
0,0,85.74,18.5713,81.0626
0,0,84.3249,6.31298,89.9224
0,0,113.389,41.9593,73.8451
0,0,101.961,5.00267,101.37
0,0,105.945,6.11499,103.795
0,0,113.566,2.29733,114.449
0,0,90.3505,10.3793,88.0042
0,0,95.8404,4.387,100.436
0,0,117.469,16.2406,106.625
0,0,112.628,11.5331,97.5237
0,0,110.238,7.24177,116.162
0,0,103.238,10.0967,86.5572
0,0,88.05,10.2817,94.0916
0,0,99.325,13.1453,106.376
0,0,94.9862,5.05029,97.858
0,0,107.354,8.37248,99.8903
0,0,93.1303,1.494,94.25
0,0,108.478,21.9754,79.1395
0,0,116.542,0.373961,116.362
0,0,98.9266,4.64031,95.3229
0,0,131.027,11.6765,136.763
0,0,102.677,8.20563,111.512
0,0,94.7637,2.44321,95.9523
0,0,82.4479,0.141713,82.419
0,0,97.5638,4.64438,96.3478
0,0,118.58,57.1438,91.9487
0,0,81.9118,13.7169,99.7261
0,0,106.888,57.6092,156.78
0,0,146.313,4.77344,147.654
0,0,92.6112,11.6694,97.9554
0,0,119.68,35.1528,164.379
0,0,92.9747,10.3087,101.711
0,0,106.754,5.43299,105.576
0,0,109.654,8.0624,122.407
0,0,112.843,11.9156,94.4883
0,0,102.169,5.64215,98.484
0,0,79.0703,26.1831,59.1034
0,0,105.614,0.685324,106.103
0,0,102.879,1.34792,104.256
0,0,116.134,27.8448,91.5235
0,0,118.47,65.7065,200.218
0,0,100.111,3.62203,99.2242
0,0,98.7911,27.8949,128.052
0,0,114.172,6.81771,115.433
0,0,109.58,19.6829,92.567
0,0,94.4962,1.46724,95.0421
0,0,98.1819,3.85137,95.694
0,0,111.124,6.10074,115.327
0,0,119.361,34.4851,101.477
0,0,102.692,3.3633,106.884
0,0,122.626,4.86701,113.755
0,0,98.5831,24.5325,114.221
0,0,120.625,5.64783,123.494
0,0,93.477,53.0044,-4.73384
0,0,114.715,9.05296,117.452
0,0,73.7661,29.7346,104.102
0,0,99.3519,1.71863,97.5108
0,0,116.044,22.7595,125.934
0,0,100.895,21.8217,129.812
0,0,112.317,10.5337,88.4907
0,0,109.381,3.0115,105.732
0,0,104.368,4.23541,104.804
0,0,81.2775,14.1215,85.4412
0,0,105.812,7.8613,98.1751
0,0,86.3623,8.24878,87.7224
0,0,114.171,10.9917,117.819
0,0,119.541,11.9301,110.441
0,0,85.3366,11.3727,84.1531
0,0,90.3102,2.99237,89.1515
0,0,101.483,2.44599,100.92
0,0,99.7562,13.2953,84.648
0,0,113.054,3.81782,117.525
0,0,64.8124,3.28955,56.6828
0,0,114.494,1.20471,114.48
0,0,117.503,1.56141,118.94
0,0,87.5925,5.10415,86.0243
0,0,97.0059,13.4698,97.638
0,0,101.513,6.70463,108.671
0,0,108.119,8.48097,107.908
0,0,103.366,21.8665,113.376
0,0,78.344,25.3613,60.7501
0,0,113.603,9.70885,119.26
0,0,112.871,13.9685,111.511
0,0,115.473,3.55749,114.389
0,0,105.664,32.381,102.661
0,0,107.23,0.720873,106.767
0,0,112.547,1.13513,112.626
0,0,99.4192,11.1814,96.1468
0,0,87.4546,19.8816,88.5347
0,0,138.7,8.84123,121.327
0,0,85.4419,5.26435,83.3687
0,0,99.216,3.94856,101.629
0,0,113.576,43.7711,79.1495
0,0,78.285,8.31772,86.0628
0,0,88.1016,20.7812,94.6198
0,0,93.0723,2.5217,93.5299
0,0,124.593,6.86408,134.766
0,0,142.987,15.3345,136.846
0,0,128.945,26.1767,143.236
0,0,91.9129,7.15755,89.3617
0,0,108.988,36.7407,113.887
0,0,97.0499,6.70525,100.84
0,0,107.653,8.93037,123.295
0,0,84.1868,3.15137,79.6388
0,0,111.091,41.3516,116.07
0,0,94.5961,2.87511,94.5538
0,0,99.2068,29.1834,66.4898
0,0,120.534,18.3616,92.2284
0,0,74.6289,0.746173,73.5476
0,0,78.0854,7.01975,72.8011
0,0,94.5913,46.8737,54.3947
0,0,109.017,25.034,102.598
0,0,118.404,3.11114,119.302
0,0,116.766,27.7156,72.9753
0,0,94.7377,1.86005,95.715
0,0,131.052,24.8805,115.027
0,0,117.284,3.26086,116.388
0,0,88.4477,22.4993,88.9723
0,0,111.527,9.06937,113.789
0,0,99.8588,0.573937,99.8876
0,0,106.964,12.9623,76.0392
0,0,93.3013,4.00098,92.7605
0,0,97.0602,0.528275,96.7845
0,0,103.855,8.39431,107.99
0,0,105.246,10.2268,106.042
0,0,92.966,36.0571,156.714
0,0,85.0108,32.3756,64.9867
0,0,127.967,7.5344,138.941
0,0,91.3886,4.63482,95.3014
0,0,97.2981,16.4994,88.7724
0,0,101.621,19.0784,95.8765
0,0,121.752,1.12696,123.833
0,0,101.329,3.13749,105.804
0,0,103.835,4.64746,106.903
0,0,97.2683,6.40293,95.5933
0,0,116.398,17.4027,159.666
0,0,139.108,2.98333,140.679
0,0,111.243,15.003,80.6895
0,0,103.774,0.231344,104.278
0,0,96.431,22.5204,97.0995
0,0,90.2128,18.1452,70.3935
0,0,120.9,68.1476,70.9577
0,0,113.765,25.6089,136.457
0,0,89.9869,5.31053,93.9135
0,0,99.9661,17.3347,112.069
0,0,119.692,13.492,131.654
0,0,104.546,25.5438,121.729
0,0,89.1837,0.546365,88.5326
0,0,127.929,15.8993,134.036
0,0,113.876,15.0845,135.551
0,0,106.71,3.33462,105.541
0,0,96.3184,3.50775,95.5773
0,0,102.212,15.5582,84.8103
0,0,100.583,20.2263,95.809
0,0,100.487,21.335,100.334
0,0,94.7133,9.97428,95.2076
0,0,94.1558,22.2243,121.986
0,0,103.517,0.464594,103.361
0,0,92.9004,5.19033,95.2561
0,0,96.9798,18.4741,78.1235
0,0,91.0469,0.265467,90.8023
0,0,98.6738,35.2689,139.019
0,0,99.7421,7.95445,83.609
0,0,52.1693,20.2807,56.2455
0,0,87.4774,28.2525,112.391
0,0,130.461,0.30883,130.245
0,0,123.186,8.68018,127.713
0,0,118.402,3.69422,115.634
0,0,93.741,0.623497,93.5047
0,0,104.207,14.5213,118.797
0,0,118.923,12.0958,131.123
0,0,102.754,1.3373,104.646
0,0,87.6064,2.94926,87.6958
0,0,105.888,56.1137,107.696
0,0,126.379,7.22656,126.693
0,0,121.873,12.5769,98.2888
0,0,119.195,44.7983,48.2241
0,0,118.078,1.87825,118.55
0,0,66.6718,9.24284,73.6047
0,0,121.503,14.7723,101.602
0,0,125.635,5.3187,125.923
0,0,114.729,19.8056,102.867
0,0,109.341,0.968604,108.955
0,0,94.5476,16.8376,76.0613
0,0,120.423,14.5848,134.664
0,0,96.3472,7.47159,86.1371
0,0,118.083,3.95787,119.164
0,0,73.6077,14.0386,63.8874
0,0,103.91,4.96377,108.928
0,0,96.6178,6.61341,87.6515
0,0,119.499,13.0012,109.726
0,0,125.082,3.53203,130.535
0,0,86.0008,8.24861,99.8482
0,0,98.2526,9.04148,91.7181
0,0,122.55,10.8294,120.628
0,0,88.2068,1.94181,86.9973
0,0,102.751,25.0108,108.952
0,0,113.579,17.573,98.5087
0,0,117.595,1.30671,118.379
0,0,112.346,5.69036,113.756
0,0,97.092,29.7196,93.5944
0,0,78.1889,1.33633,76.1564
0,0,106.734,6.62398,104.5
0,0,104.564,10.1097,104.888
0,0,102.438,4.77185,92.8169
0,0,76.3975,36.6477,20.0492
0,0,113.185,12.262,117.402
0,0,103.717,13.1844,115.675
0,0,96.2034,22.5273,48.6547
0,0,100.476,0.553123,100.293
0,0,104.67,1.13584,104.188
0,0,91.0226,9.21743,88.7203
0,0,86.8051,34.6148,55.3257
0,0,118.023,3.14142,120.814
0,0,101.706,6.35487,103.641
0,0,75.2659,21.2647,66.3576
0,0,102.654,4.17937,92.4172
0,0,102.035,16.9295,76.9015
0,0,138.517,0.998556,138.22
0,0,104.847,2.44845,105.127
0,0,92.0138,10.3755,107.022
0,0,101.767,7.65773,108.877
0,0,99.305,5.62929,101.462
0,0,124.47,73.215,213.134
0,0,101.048,39.9394,128.632
0,0,105.574,0.0532914,105.616
0,0,109.341,11.7256,126.124
0,0,115.888,7.86448,104.163
0,0,115.889,38.2269,95.9735
0,0,107.667,4.1062,106.892
0,0,101.06,15.2925,88.0244
0,0,118.706,21.0361,112.896
0,0,116.132,10.51,97.2099
0,0,108.641,8.72643,105.35
0,0,90.7788,13.3431,85.9912
0,0,153.365,39.1334,181.914
0,0,120.692,5.37835,121.314
0,0,99.8474,4.97813,91.0179
0,0,122.935,31.4268,124.306
0,0,110.738,19.2456,125.631
0,0,105.758,42.1343,57.208
0,0,103.126,10.7278,109.462
0,0,108.786,4.9059,104.226
0,0,105.227,45.3721,110.919
0,0,96.475,4.5378,91.2824
0,0,99.2364,13.1386,60.282
0,0,120.142,7.26826,117.661
0,0,101.051,10.2562,101.37
0,0,136.322,4.31724,133.063
0,0,108.427,18.4619,153.751
0,0,108.178,17.452,77.097
0,0,85.457,37.9308,67.9924
0,0,111.754,22.0681,87.6048
0,0,116.043,18.4652,130.601
0,0,112.221,6.11623,114.969
0,0,91.7512,6.07891,83.4441
0,0,72.6112,19.7859,62.5539
0,0,93.7972,33.466,27.4701
0,0,90.6424,0.509303,91.2357
0,0,88.2822,23.0698,71.625
0,0,64.561,24.2951,89.2741
0,0,100.462,12.4857,127.46
0,0,105.584,1.36197,108.14
0,0,103.394,49.0863,100.632
0,0,80.5833,21.399,101.334
0,0,96.5791,21.5545,95.4947
0,0,121.053,12.1431,116.279
0,0,131.496,15.0788,137.865
0,0,106.497,7.70381,113.855
0,0,112.768,4.16838,100.505
0,0,107.549,14.998,109.138
0,0,106.052,0.47169,105.826
0,0,117.507,22.8102,120.403
0,0,109.1,1.77337,109.056
0,0,111.037,3.41591,108.193
0,0,104.447,21.2109,78.2261
0,0,125.03,27.2782,115.641
0,0,94.194,26.9003,44.7854
0,0,94.9847,0.0321899,94.9765
0,0,122.714,9.30999,125.047
0,0,101.531,28.9965,121.405
0,0,107.975,1.01286,107.272
0,0,124.391,20.7246,138.229
0,0,141.759,10.8925,135.094
0,0,94.247,4.91451,90.8689
0,0,109.32,12.0863,122.527
0,0,103.033,0.450214,102.547
0,0,107.824,9.93493,112.463
0,0,93.2479,23.5144,72.3114
0,0,83.0885,5.93985,91.8945
0,0,113.884,14.4936,117.298
0,0,93.1805,2.10478,94.9074
0,0,99.5283,17.0369,87.848
0,0,110.96,14.7554,114.207
0,0,124.317,13.9464,121.387
0,0,100.275,0.84991,99.6927
0,0,100.677,4.463,103.253
0,0,93.366,38.0281,57.5184
0,0,75.6466,18.6086,58.1425
0,0,115.311,5.05095,112.387
0,0,97.5296,32.8785,50.186
0,0,104.499,6.09866,91.7401
0,0,105.954,20.0079,100.789
0,0,87.48,10.6285,69.6596
0,0,89.4094,13.8574,98.4525
0,0,117.426,6.52834,117.253
0,0,128.634,12.6427,115.709
0,0,103.592,43.9093,53.9375
0,0,94.0877,3.25876,97.7716
0,0,125.559,6.8026,115.865
0,0,117.367,48.1269,197.261
0,0,126.025,4.16268,129.783
0,0,100.547,4.9002,89.4755
0,0,113.332,42.8866,114.075
0,0,101.063,2.47177,104.555
0,0,100.169,16.7356,103.654
0,0,111.75,0.140728,111.856
0,0,87.6255,3.88641,90.2903
0,0,95.8274,5.8078,84.28
0,0,108.794,1.24856,110.34
0,0,74.7354,10.1763,75.4178
0,0,100.105,11.7117,86.3005
0,0,94.3326,0.955875,92.7276
0,0,103.66,12.3058,113.405
0,0,100.583,17.2102,100.434
0,0,108.698,7.011,106.504
0,0,102.108,27.2388,102.124
0,0,90.8592,12.1628,81.8042
0,0,98.8712,11.0935,89.186
0,0,123.698,21.7088,159.52
0,0,83.8361,1.91917,86.1024
0,0,102.585,14.768,97.5776
0,0,129.205,30.6421,137.182
0,0,95.8016,31.556,71.8624
0,0,109.934,14.3931,120.297
0,0,87.4577,18.4461,124.49
0,0,111.458,6.68064,112.303
0,0,103.643,9.38815,95.497
0,0,105.418,6.15102,113.301
0,0,110.77,5.0579,120.731
0,0,98.6511,60.2907,86.0877
0,0,104.165,2.71977,107.553
0,0,112.659,16.8112,144.991
0,0,94.5984,0.697244,94.5333
0,0,116.919,24.3442,143.684
0,0,104.972,1.7574,105.867
0,0,102.944,13.8675,137.329
0,0,118.138,10.7136,106.819
0,0,98.4829,27.9848,117.951
0,0,106.41,15.9981,110.617
0,0,115.042,26.0922,142.705
0,0,112.898,12.7297,97.0316
0,0,92.915,4.90178,89.0929
0,0,112.865,0.300042,112.703
0,0,105.059,4.58877,106.224
0,0,145.991,5.97111,138.41
0,0,119.959,11.6518,115.811
0,0,79.6631,16.0777,53.3998
0,0,72.7717,11.9156,69.312
0,0,123.853,6.33729,129.34
0,0,114.861,7.53942,118.522
0,0,128.515,13.7447,130.244
0,0,105.609,17.4804,128.106
0,0,109.311,3.00788,113.77
0,0,113.047,19.4435,118.668
0,0,101.277,5.62769,108.389
0,0,102.366,68.3943,102.383
0,0,85.154,0.782475,85.4402
0,0,63.9676,45.0742,16.9874
0,0,82.6155,1.9639,80.4108
0,0,125.386,20.399,120.72
0,0,107.987,40.8607,73.9505
0,0,87.1516,45.2573,81.6853
0,0,88.6406,21.3626,64.667
0,0,89.8698,16.4517,109.165
