# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-19 21:15:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220619231545.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,101.058,3.86379,101.409
0,0,114.65,16.4702,122.038
0,0,113.707,14.629,141.827
0,0,90.0805,5.02652,90.9865
0,0,120.828,13.859,108.266
0,0,81.9794,1.9324,85.3633
0,0,102.141,12.3243,118.765
0,0,102.67,10.6348,120.705
0,0,118.23,3.91784,114.256
0,0,118.902,2.24811,122.065
0,0,115.228,2.28519,108.713
0,0,87.9101,3.5379,89.1332
0,0,71.4695,7.02675,76.0685
0,0,76.7604,22.6181,51.3107
0,0,104.884,34.5226,153.019
0,0,106.061,8.35003,108.254
0,0,95.7133,5.3386,95.1144
0,0,93.5877,2.82239,94.4255
0,0,95.0803,6.49029,100.439
0,0,88.9917,8.80469,83.3581
0,0,99.7407,41.1919,46.9702
0,0,93.2939,70.1772,62.0629
0,0,89.2549,24.8542,108.026
0,0,101.962,1.61928,103.779
0,0,112.26,12.4599,126.305
0,0,84.0324,3.82154,89.5632
0,0,120.83,13.5281,102.985
0,0,120.174,2.58724,118.423
0,0,100.789,33.7376,89.2091
0,0,116.791,10.2914,111.703
0,0,117.933,24.409,129.11
0,0,116.721,3.77282,117.909
0,0,100.98,0.967376,100.342
0,0,91.3903,0.235676,91.8422
0,0,82.391,27.9739,66.6499
0,0,80.1601,2.04291,83.4545
0,0,117.712,5.65059,119.838
0,0,114.095,0.506836,115.01
0,0,103.272,1.43424,104.023
0,0,98.3997,12.7968,95.7966
0,0,88.2067,1.18677,88.4785
0,0,124.48,35.2723,63.0818
0,0,123.194,3.74192,119.909
0,0,114.755,33.1585,90.5767
0,0,102.725,8.47156,97.0531
0,0,100.043,1.19371,99.7585
0,0,107.661,4.97302,103.933
0,0,155.629,7.24285,156.266
0,0,90.4938,0.331882,90.3912
0,0,118.078,58.1006,104.786
0,0,107.963,0.845097,107.214
0,0,99.8982,1.81617,101.218
0,0,98.6955,8.11076,95.3848
0,0,122.971,2.58814,120.552
0,0,94.6545,10.9136,91.5155
0,0,99.0439,19.3735,83.5957
0,0,94.3261,6.46773,95.6999
0,0,92.3897,25.1719,116.516
0,0,111.619,6.16106,108.659
0,0,113.437,4.03905,119.015
0,0,84.832,12.628,87.4232
0,0,107.675,31.773,173.93
0,0,105.492,2.91157,104.513
0,0,100.138,39.5538,127.699
0,0,112.997,50.2915,159.683
0,0,114.033,17.6566,153.319
0,0,111.269,7.23096,115.777
0,0,110.106,10.1486,103.335
0,0,121.792,1.8083,123.27
0,0,107.209,8.86771,115.778
0,0,125.846,10.328,111.905
0,0,82.4363,21.679,98.9609
0,0,71.7201,1.78223,70.1918
0,0,93.9195,7.14447,96.1818
0,0,108.815,13.0012,82.4445
0,0,91.0138,15.2645,69.8806
0,0,95.6839,23.1821,78.7847
0,0,111.501,7.89355,113.69
0,0,94.6778,4.69743,93.2422
0,0,93.7593,9.79108,96.2017
0,0,91.9082,0.65521,92.9731
0,0,137.121,6.70193,147.139
0,0,117.213,6.52054,110.94
0,0,123.67,3.31727,125.564
0,0,89.7048,10.2089,95.4246
0,0,67.9015,40.997,114.309
0,0,110.591,2.01984,108.637
0,0,99.9454,24.1816,90.4809
0,0,120.385,6.8415,121.563
0,0,111.685,27.5258,115.192
0,0,114.597,4.11338,114.518
0,0,90.3409,14.6619,127.504
0,0,84.1892,1.27584,85.0884
0,0,80.4017,5.30655,80.2261
0,0,134.499,15.8525,116.396
0,0,145.42,3.10838,147.038
0,0,78.986,14.8195,66.7348
0,0,113.342,0.414183,113.173
0,0,78.1322,0.558646,78.3934
0,0,130.949,8.50338,131.256
0,0,115.151,3.84933,119.664
0,0,98.6759,9.2067,95.2985
0,0,64.2994,16.7893,73.2749
0,0,95.5746,4.59493,92.3689
0,0,87.374,31.6051,40.9837
0,0,96.7452,10.367,79.7
0,0,124.427,19.9314,114.867
0,0,85.4765,3.09447,89.5759
0,0,105.891,45.8956,78.6464
0,0,110.251,11.252,100.827
0,0,115.19,3.29177,116.152
0,0,108.242,57.6933,155.75
0,0,119.286,24.2308,135.831
0,0,115.874,3.5299,113.209
0,0,99.9513,10.4497,113.236
0,0,83.9928,1.60983,87.3984
0,0,121.986,0.512528,121.599
0,0,103.647,18.5761,89.898
0,0,86.1441,12.1122,110.024
0,0,112.822,2.63647,111.44
0,0,101.782,8.53942,115.379
0,0,113.611,16.5706,102.322
0,0,97.7701,38.3518,71.2717
0,0,122.896,9.31833,131.22
0,0,118.201,1.33085,119.308
0,0,104.611,15.0373,100.25
0,0,97.0781,2.69758,96.8436
0,0,86.5121,10.906,95.0388
0,0,105.388,13.106,108.227
0,0,113.317,1.93333,115.367
0,0,112.697,58.1736,60.4228
0,0,83.3617,12.0916,77.0273
0,0,103.004,4.69461,107.849
0,0,106.26,9.89049,118.92
0,0,109.594,24.0044,79.1776
0,0,93.2383,53.2409,-32.3991
0,0,111.601,10.1819,115.985
0,0,118.49,2.46484,121.902
0,0,133.354,12.174,122.701
0,0,111.155,19.8832,102.864
0,0,110.771,10.4119,100.189
0,0,101.39,12.8792,110.561
0,0,112.241,15.8052,120.357
0,0,84.9385,1.91826,86.9531
0,0,121.253,2.41519,123.791
0,0,104.233,12.436,103.015
0,0,108.726,2.59047,106.035
0,0,101.819,4.90121,100.688
0,0,95.048,19.2191,92.1156
0,0,120.732,13.4818,123.437
0,0,132.15,8.25533,136.847
0,0,109.58,15.294,107.956
0,0,108.825,4.63954,106.801
0,0,86.4617,36.2508,73.5826
0,0,106.887,7.62557,94.4062
0,0,94.1371,18.0268,99.1761
0,0,110.153,4.14637,108.857
0,0,108.468,15.9361,98.8959
0,0,84.0777,27.556,134.029
0,0,110.445,23.9155,111.086
0,0,120.237,10.7471,141.48
0,0,106.925,22.4168,98.0599
0,0,101.715,11.8743,113.807
0,0,111.254,12.3725,104.595
0,0,106.162,6.6047,103.198
0,0,127.235,12.0623,137.305
0,0,104.884,1.91535,104.77
0,0,100.105,0.917344,99.5462
0,0,133.517,3.65767,128.292
0,0,82.9393,0.716521,82.7651
0,0,85.9696,36.1136,19.5205
0,0,115.295,16.97,148.428
0,0,108.398,23.3786,133.073
0,0,103.97,0.00780355,103.969
0,0,100.184,18.0467,95.4358
0,0,102.686,20.7821,102.66
0,0,113.567,19.4522,106.983
0,0,106.636,16.1858,98.028
0,0,109.215,3.56205,115.91
0,0,82.1606,3.23081,81.845
0,0,113.01,20.7958,109.572
0,0,105.552,14.5015,81.5102
0,0,108.398,10.1426,114.481
0,0,96.6961,3.83913,100.528
0,0,93.7379,89.5793,127.019
0,0,108.816,13.5691,95.9654
0,0,76.9381,0.644163,77.2341
0,0,119.39,30.5401,96.3195
0,0,110.811,28.5938,127.496
0,0,108.877,29.4237,129.759
0,0,109.393,10.0279,114.728
0,0,99.7419,9.25113,100.836
0,0,86.315,8.09248,97.9226
0,0,114.372,2.4226,116.793
0,0,77.5379,3.82622,78.2751
0,0,82.0778,19.9922,48.9298
0,0,86.0702,5.95426,75.5692
0,0,130.168,10.4265,110.128
0,0,102.234,7.34173,95.9461
0,0,109.728,8.51879,91.4388
0,0,100.21,0.0973325,100.125
0,0,115.902,37.0642,105.31
0,0,126.345,9.66097,137.489
0,0,99.6746,8.43571,93.2439
0,0,94.5646,0.119295,94.5118
0,0,111.187,5.85436,99.3161
0,0,124.221,13.8317,131.842
0,0,97.9797,30.1435,120.593
0,0,109.23,15.1925,107.635
0,0,120.022,11.9746,121.994
0,0,101.366,1.04253,100.035
0,0,106.405,2.21118,108.907
0,0,87.8416,3.48332,91.0932
0,0,96.8109,2.70065,93.4377
0,0,115.567,8.77574,113.482
0,0,113.778,20.4199,63.5364
0,0,107.448,12.6924,118.838
0,0,98.8294,4.38099,102.39
0,0,95.6695,16.2289,98.5943
0,0,93.2496,17.5502,97.8924
0,0,93.6402,8.35907,72.8465
0,0,86.5305,28.0617,108.619
0,0,99.0162,2.65716,97.6586
0,0,122.658,15.9721,121.498
0,0,94.16,0.14113,94.237
0,0,102.858,9.43658,97.6024
0,0,114.911,18.9303,105.814
0,0,93.5075,17.7716,86.6796
0,0,101.134,98.9275,145.522
0,0,135.231,13.3553,142.442
0,0,111.482,70.0009,13.0531
0,0,114.732,1.00936,115.656
0,0,115.819,6.96524,96.9427
0,0,100.69,19.7435,108.055
0,0,126.038,29.9438,145.883
0,0,105.477,3.57143,112.075
0,0,94.4178,14.8444,93.6512
0,0,86.6661,0.514905,86.9868
0,0,114.508,23.4959,127.463
0,0,77.419,16.8343,55.6663
0,0,111.384,5.863,108.762
0,0,105.54,13.8812,91.5543
0,0,90.4119,19.9475,97.5035
0,0,118.1,18.7105,127.076
0,0,92.844,3.09559,100.492
0,0,102.496,15.312,132.367
0,0,114.5,4.81606,111.105
0,0,91.8307,7.2501,99.2061
0,0,108.065,32.3773,102.401
0,0,98.6676,10.8225,108
0,0,113.642,12.0645,120.62
0,0,105.661,4.18439,111.87
0,0,80.3865,10.478,69.5756
0,0,114.913,11.7301,122.792
0,0,109.715,23.4875,77.5727
0,0,121.577,3.28392,118.373
0,0,72.8583,6.71344,78.3166
0,0,105.072,15.2722,93.2821
0,0,58.2456,4.92495,58.7983
0,0,87.7681,8.02751,83.7576
0,0,112.724,3.42647,113.622
0,0,131.093,9.08133,145.89
0,0,88.3719,34.6372,72.0179
0,0,104.358,1.37609,104.826
0,0,93.0653,21.5851,103.002
0,0,98.856,8.58885,87.485
0,0,109.251,22.9906,100.18
0,0,113.245,1.405,113.352
0,0,87.7038,36.76,55.7215
0,0,111.855,10.209,118.985
0,0,80.7766,4.25726,75.1293
0,0,96.9489,10.3754,106.474
0,0,109.274,31.6438,60.1317
0,0,96.801,39.1544,143.962
0,0,82.7398,4.45973,76.7842
0,0,112.535,8.07501,114.275
0,0,109.712,0.615864,109.742
0,0,98.4812,14.8801,94.295
0,0,110.576,2.78454,106.42
0,0,103.885,12.2223,110.199
0,0,109.635,7.28246,114.1
0,0,110.501,0.682034,111.201
0,0,106.859,2.89594,109.693
0,0,88.8921,1.1036,87.8487
0,0,91.3144,1.7584,88.1493
0,0,110.536,9.42603,97.9131
0,0,86.3918,2.6279,93.2349
0,0,107.918,2.70327,104.572
0,0,122.109,15.6082,159.831
0,0,102.342,8.45446,97.0208
0,0,139.361,7.70686,152.475
0,0,113.534,5.22676,113.607
0,0,97.0232,5.2802,96.332
0,0,98.0099,3.68112,95.447
0,0,104.218,42.8301,127.741
0,0,108.323,10.7995,121.1
0,0,118.962,14.2388,110.99
0,0,120.545,16.3264,117.789
0,0,88.3458,3.55289,84.0944
0,0,107.649,23.2725,121.771
0,0,96.796,11.9412,105.38
0,0,91.4729,13.449,91.5727
0,0,93.2584,4.22365,90.4693
0,0,99.4696,0.062857,99.5708
0,0,83.4691,4.55925,81.4508
0,0,105.275,24.3735,144.693
0,0,109.636,20.1269,122.422
0,0,89.8491,5.21591,86.0171
0,0,102.838,34.2594,103.939
0,0,121.125,75.4768,158.717
0,0,118.922,16.4833,113.293
0,0,86.024,17.5251,81.6101
0,0,84.7032,5.95732,89.9854
0,0,111.83,39.5954,74.5136
0,0,101.163,4.72083,100.606
0,0,104.882,5.77048,102.853
0,0,111.995,2.16791,112.828
0,0,90.3271,9.79458,88.113
0,0,95.4511,4.13985,99.7876
0,0,115.638,15.3256,105.404
0,0,111.12,10.8834,96.8661
0,0,108.888,6.83378,114.479
0,0,102.356,9.52786,86.6144
0,0,88.18,9.70244,93.8812
0,0,98.7033,12.4047,105.357
0,0,94.6537,4.76577,97.3638
0,0,106.197,7.90079,99.1538
0,0,92.9216,1.40984,93.9782
0,0,107.246,20.7374,79.5605
0,0,114.772,0.352893,114.603
0,0,98.3315,4.37888,94.9308
0,0,128.291,11.0186,133.704
0,0,101.832,7.74334,110.169
0,0,94.4461,2.30556,95.5678
0,0,82.9514,0.133729,82.9241
0,0,97.0596,4.38272,95.9121
0,0,116.674,53.9244,91.5437
0,0,82.4511,12.9441,99.2617
0,0,105.762,54.3636,152.843
0,0,142.559,4.50451,143.824
0,0,92.4371,11.0119,97.4802
0,0,117.702,33.1723,159.882
0,0,92.7764,9.72796,101.021
0,0,105.637,5.12691,104.525
0,0,108.344,7.60818,120.378
0,0,111.321,11.2443,93.9995
0,0,101.358,5.32428,97.8803
0,0,79.799,24.708,60.957
0,0,104.573,0.646714,105.035
0,0,102.02,1.27199,103.32
0,0,114.392,26.276,91.1678
0,0,116.572,62.0047,193.715
0,0,99.4371,3.41797,98.6001
0,0,98.205,26.3233,125.817
0,0,112.561,6.43362,113.75
0,0,108.275,18.574,92.2202
0,0,94.1964,1.38458,94.7116
0,0,97.6365,3.63439,95.2887
0,0,109.716,5.75704,113.682
0,0,117.404,32.5423,100.527
0,0,101.846,3.17381,105.802
0,0,120.451,4.59281,112.079
0,0,98.0109,23.1504,112.768
0,0,118.584,5.32964,121.291
0,0,93.2452,50.0182,0.56736
0,0,113.067,8.54293,115.65
0,0,74.8484,28.0594,103.476
0,0,98.7284,1.6218,96.9911
0,0,114.307,21.4772,123.641
0,0,100.169,20.5923,127.457
0,0,110.829,9.94027,88.3452
0,0,108.089,2.84184,104.646
0,0,103.41,3.9968,103.822
0,0,81.859,13.3259,85.7882
0,0,104.758,7.41841,97.5513
0,0,86.6048,7.78406,87.8883
0,0,112.559,10.3725,116.002
0,0,117.571,11.258,108.984
0,0,85.6475,10.732,84.5307
0,0,90.2895,2.82378,89.1961
0,0,100.717,2.30819,100.186
0,0,99.1058,12.5462,84.8488
0,0,111.517,3.60274,115.736
0,0,66.4915,3.10422,58.82
0,0,112.861,1.13684,112.848
0,0,115.669,1.47344,117.025
0,0,87.753,4.8166,86.2732
0,0,96.5389,12.7109,97.1353
0,0,100.746,6.3269,107.501
0,0,106.911,8.00317,106.712
0,0,102.475,20.6346,111.921
0,0,79.1211,23.9325,62.5184
0,0,112.029,9.16187,117.368
0,0,111.346,13.1816,110.063
0,0,113.775,3.35706,112.752
0,0,104.62,30.5567,101.786
0,0,106.081,0.680261,105.644
0,0,111.044,1.07118,111.118
0,0,98.7913,10.5514,95.7032
0,0,87.6243,18.7615,88.6436
0,0,135.453,8.34313,119.059
0,0,85.7458,4.96777,83.7894
0,0,98.6016,3.7261,100.878
0,0,112.004,41.3051,79.5173
0,0,79.066,7.84912,86.4056
0,0,88.2282,19.6104,94.3791
0,0,92.8675,2.37963,93.2993
0,0,122.287,6.47737,131.886
0,0,139.454,14.4706,133.66
0,0,126.349,24.7019,139.834
0,0,91.7853,6.75431,89.3779
0,0,107.722,34.6708,112.345
0,0,96.5799,6.32749,100.156
0,0,106.476,8.42725,121.237
0,0,84.5744,2.97383,80.2826
0,0,109.685,39.022,114.384
0,0,94.2897,2.71313,94.2498
0,0,98.593,27.5393,67.7192
0,0,118.498,17.3272,91.7875
0,0,75.6537,0.704135,74.6332
0,0,78.8797,6.62427,73.8931
0,0,94.2852,44.2329,56.3532
0,0,107.749,23.6236,101.692
0,0,116.511,2.93586,117.358
0,0,114.981,26.1542,73.658
0,0,94.4219,1.75526,95.3441
0,0,128.315,23.4788,113.193
0,0,115.465,3.07715,114.619
0,0,88.5512,21.2317,89.0462
0,0,110.092,8.55842,112.227
0,0,99.2015,0.541603,99.2287
0,0,105.833,12.232,76.6505
0,0,93.0812,3.77557,92.5709
0,0,96.5895,0.498513,96.3293
0,0,102.931,7.92139,106.833
0,0,104.229,9.65061,104.98
0,0,92.7683,34.0257,152.924
0,0,85.3434,30.5516,66.4475
0,0,125.436,7.10992,135.791
0,0,91.296,4.3737,94.9884
0,0,96.8115,15.5698,88.7662
0,0,100.847,18.0036,95.4254
0,0,119.635,1.06347,121.599
0,0,100.574,2.96073,104.796
0,0,102.913,4.38563,105.808
0,0,96.7838,6.0422,95.2031
0,0,114.638,16.4223,155.468
0,0,135.834,2.81526,137.316
0,0,109.827,14.1577,80.9946
0,0,102.856,0.21831,103.332
0,0,96.0023,21.2516,96.6331
0,0,90.1986,17.1229,71.4959
0,0,118.84,64.3083,71.7114
0,0,112.18,24.1662,133.594
0,0,89.9877,5.01135,93.6932
0,0,99.3017,16.3581,110.723
0,0,117.713,12.7319,129
0,0,103.576,24.1047,119.791
0,0,89.2381,0.515583,88.6237
0,0,125.401,15.0036,131.163
0,0,112.285,14.2347,132.738
0,0,105.596,3.14676,104.493
0,0,95.8971,3.31013,95.1978
0,0,101.398,14.6817,84.9766
0,0,99.8776,19.0868,95.3724
0,0,99.7882,20.133,99.6439
0,0,94.3991,9.41235,94.8655
0,0,93.8787,20.9722,120.141
0,0,102.616,0.43842,102.468
0,0,92.7071,4.89791,94.93
0,0,96.5145,17.4333,78.7205
0,0,90.9771,0.250511,90.7463
0,0,98.0955,33.2819,136.168
0,0,99.0926,7.50631,83.8684
0,0,54.6913,19.1381,58.5379
0,0,87.6455,26.6608,111.156
0,0,127.764,0.291431,127.559
0,0,120.974,8.19115,125.246
0,0,116.508,3.48609,113.896
0,0,93.4916,0.588371,93.2686
0,0,103.26,13.7032,117.028
0,0,116.995,11.4143,128.507
0,0,101.903,1.26196,103.689
0,0,87.766,2.7831,87.8503
0,0,104.829,52.9524,106.535
0,0,123.954,6.81943,124.25
0,0,119.748,11.8683,97.4926
0,0,117.248,42.2745,50.2761
0,0,116.206,1.77243,116.651
0,0,68.227,8.72212,74.7694
0,0,119.403,13.94,100.623
0,0,123.259,5.01906,123.531
0,0,113.08,18.6898,101.887
0,0,108.052,0.914034,107.687
0,0,94.2444,15.889,76.7996
0,0,118.395,13.7631,131.834
0,0,95.924,7.05066,86.2892
0,0,116.211,3.73489,117.231
0,0,74.7005,13.2477,65.5278
0,0,102.983,4.68412,107.718
0,0,96.1766,6.24083,87.7154
0,0,117.532,12.2687,108.31
0,0,122.744,3.33304,127.889
0,0,86.2674,7.7839,99.3347
0,0,97.7024,8.5321,91.536
0,0,120.38,10.2193,118.566
0,0,88.3264,1.83241,87.185
0,0,101.901,23.6017,107.753
0,0,112.007,16.583,97.7858
0,0,115.755,1.2331,116.495
0,0,110.856,5.36978,112.187
0,0,96.6192,28.0453,93.3186
0,0,78.9763,1.26104,77.0583
0,0,105.618,6.2508,103.51
0,0,103.593,9.54013,103.899
0,0,101.609,4.50301,92.5298
0,0,77.3043,34.583,24.1306
0,0,111.64,11.5712,115.619
0,0,102.802,12.4416,114.086
0,0,95.7898,21.2582,50.92
0,0,99.7779,0.521961,99.6045
0,0,103.692,1.07185,103.237
0,0,90.9545,8.69814,88.7818
0,0,87.0181,32.6647,57.3122
0,0,116.155,2.96443,118.788
0,0,100.926,5.99685,102.752
0,0,76.2481,20.0667,67.8417
0,0,101.81,3.94391,92.1503
0,0,101.232,15.9758,77.5152
0,0,135.283,0.942299,135.002
0,0,103.857,2.31051,104.121
0,0,91.8795,9.791,106.042
0,0,100.982,7.22631,107.692
0,0,98.6846,5.31215,100.72
0,0,122.172,69.0902,205.841
0,0,100.311,37.6893,126.341
0,0,104.535,0.050289,104.576
0,0,108.052,11.065,123.889
0,0,114.162,7.42141,103.098
0,0,114.163,36.0733,95.3696
0,0,106.489,3.87486,105.758
0,0,100.323,14.4309,88.0215
0,0,116.792,19.851,111.31
0,0,114.39,9.91787,96.5338
0,0,107.398,8.2348,104.293
0,0,90.7269,12.5914,86.209
0,0,149.141,36.9287,176.081
0,0,118.646,5.07535,119.233
0,0,99.1909,4.69767,90.8588
0,0,120.74,29.6563,122.033
0,0,109.356,18.1613,123.409
0,0,104.708,39.7605,58.8926
0,0,102.251,10.1234,108.23
0,0,107.534,4.62951,103.23
0,0,104.212,42.8159,109.583
0,0,96.0433,4.28215,91.1432
0,0,98.6207,12.3984,61.8609
0,0,118.133,6.85878,115.791
0,0,100.314,9.67837,100.615
0,0,133.234,4.07402,130.158
0,0,107.199,17.4218,149.969
0,0,106.966,16.4688,77.6362
0,0,85.7598,35.7939,69.2792
0,0,110.304,20.8249,87.515
0,0,114.307,17.4249,128.044
0,0,110.74,5.77166,113.333
0,0,91.6345,5.73644,83.7954
0,0,73.7704,18.6712,64.2798
0,0,93.544,31.5806,30.9537
0,0,90.5996,0.48061,91.1595
0,0,88.3967,21.7701,72.6779
0,0,66.2569,22.9263,89.5778
0,0,99.7643,11.7823,125.242
0,0,104.545,1.28524,106.957
0,0,102.501,46.3209,99.8942
0,0,81.211,20.1934,100.793
0,0,96.1405,20.3402,95.1172
0,0,118.983,11.459,114.478
0,0,128.73,14.2293,134.74
0,0,105.397,7.26979,112.341
0,0,111.25,3.93354,99.6777
0,0,106.379,14.153,107.878
0,0,104.982,0.445116,104.769
0,0,115.673,21.5251,118.406
0,0,107.827,1.67346,107.785
0,0,109.635,3.22347,106.95
0,0,103.484,20.016,78.7402
0,0,122.694,25.7414,113.835
0,0,93.9144,25.3848,47.2894
0,0,94.6524,0.0303764,94.6447
0,0,120.533,8.78548,122.734
0,0,100.763,27.3629,119.517
0,0,106.776,0.955798,106.114
0,0,122.098,19.557,135.157
0,0,138.309,10.2788,132.019
0,0,93.9638,4.63763,90.7761
0,0,108.032,11.4054,120.495
0,0,102.164,0.42485,101.705
0,0,106.636,9.37522,111.014
0,0,93.0314,22.1896,73.2744
0,0,83.5492,5.60521,91.8591
0,0,112.292,13.6771,115.514
0,0,92.9685,1.9862,94.5981
0,0,98.8931,16.0771,87.8708
0,0,109.563,13.9241,112.627
0,0,122.029,13.1607,119.264
0,0,99.5904,0.802028,99.0405
0,0,99.9656,4.21156,102.396
0,0,93.1416,35.8857,59.3136
0,0,76.6035,17.5602,60.0855
0,0,113.623,4.76639,110.864
0,0,97.0277,31.0262,52.3512
0,0,103.532,5.75508,91.4923
0,0,104.891,18.8807,100.017
0,0,87.648,10.0297,70.8315
0,0,89.4487,13.0767,97.9824
0,0,115.598,6.16055,115.435
0,0,126.058,11.9304,113.861
0,0,102.686,41.4355,55.8288
0,0,93.8152,3.07516,97.2915
0,0,123.189,6.41936,114.04
0,0,115.543,45.4155,190.935
0,0,123.624,3.92816,127.17
0,0,99.8436,4.62413,89.3961
0,0,111.777,40.4704,112.478
0,0,100.325,2.33251,103.62
0,0,99.4912,15.7928,102.78
0,0,110.3,0.1328,110.4
0,0,87.7838,3.66745,90.2984
0,0,95.4389,5.4806,84.5421
0,0,107.541,1.17822,109
0,0,75.753,9.60303,76.397
0,0,99.4312,11.0519,86.4045
0,0,94.0437,0.902023,92.5292
0,0,102.749,11.6125,111.945
0,0,99.8777,16.2407,99.7366
0,0,107.451,6.61602,105.381
0,0,101.301,25.7042,101.316
0,0,90.8019,11.4775,82.257
0,0,98.2798,10.4685,89.1403
0,0,121.451,20.4858,155.256
0,0,84.2471,1.81105,86.3857
0,0,101.746,13.936,97.0207
0,0,126.591,28.9158,134.119
0,0,95.4149,29.7782,72.8244
0,0,108.605,13.5823,118.385
0,0,87.6272,17.4069,122.573
0,0,110.027,6.30427,110.825
0,0,102.733,8.85924,95.0464
0,0,104.39,5.80448,111.829
0,0,109.386,4.77295,118.785
0,0,98.0743,56.8941,86.2187
0,0,103.221,2.56655,106.418
0,0,111.148,15.8641,141.659
0,0,94.2918,0.657963,94.2304
0,0,115.125,22.9727,140.382
0,0,103.974,1.65839,104.819
0,0,102.081,13.0862,134.529
0,0,116.262,10.11,105.58
0,0,97.9173,26.4082,116.288
0,0,105.316,15.0968,109.286
0,0,113.372,24.6222,139.477
0,0,111.371,12.0125,96.3989
0,0,92.7207,4.62562,89.1139
0,0,111.341,0.283138,111.187
0,0,104.055,4.33024,105.154
0,0,142.259,5.63471,135.104
0,0,117.962,10.9953,114.047
0,0,80.3522,15.172,55.5686
0,0,73.9202,11.2443,70.6554
0,0,121.596,5.98026,126.774
0,0,113.204,7.11466,116.658
0,0,125.948,12.9703,127.579
0,0,104.568,16.4956,125.798
0,0,108.023,2.83842,112.231
0,0,111.511,18.3481,116.815
0,0,100.525,5.31063,107.236
0,0,101.542,64.5411,101.558
0,0,85.4771,0.738392,85.7472
0,0,65.7031,42.5348,21.3697
0,0,83.1078,1.85326,81.0274
0,0,123.027,19.2498,118.624
0,0,106.788,38.5587,74.6689
0,0,87.3415,42.7076,82.1831
