# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_ppc_model
# start_datetime = 2022-06-13 18:44:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_ppc-20220613204407.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,mu,sigma,calories
0,0,85.9356,35.2929,112.591
0,0,104.088,2.29938,106.669
0,0,118.8,17.693,138.744
0,0,78.4749,5.42659,86.3285
0,0,131.043,19.2098,105.703
0,0,130.106,3.67388,127.62
0,0,102.413,47.9074,85.9693
0,0,125.274,14.6138,118.048
0,0,126.904,34.6608,142.776
0,0,125.173,5.3574,126.86
0,0,102.685,1.37367,101.779
0,0,88.9862,0.33466,89.6279
0,0,76.1301,39.7229,53.7777
0,0,72.943,2.90094,77.6211
0,0,126.589,8.02384,129.607
0,0,121.421,0.719708,122.721
0,0,105.96,2.03663,107.026
0,0,98.9996,18.1715,95.3032
0,0,84.4381,1.68522,84.8241
0,0,136.257,50.0866,49.0717
0,0,134.42,5.31353,129.755
0,0,122.365,47.085,88.0311
0,0,105.179,12.0296,97.1245
0,0,101.348,1.69506,100.943
0,0,112.23,7.06169,106.936
0,0,180.755,10.2848,181.66
0,0,87.7055,0.471272,87.5597
0,0,127.111,82.5028,108.237
0,0,112.661,1.20004,111.598
0,0,101.14,2.57897,103.014
0,0,99.4222,11.5173,94.721
0,0,134.101,3.67516,130.666
0,0,93.6493,15.4973,89.1918
0,0,99.9198,27.5104,77.9834
0,0,93.1801,9.18417,95.131
0,0,90.4139,35.7441,124.673
0,0,117.885,8.7487,113.681
0,0,120.481,5.73546,128.402
0,0,79.6171,17.9317,83.2967
0,0,112.25,45.1177,206.332
0,0,109.132,4.13443,107.741
0,0,101.483,56.1664,140.619
0,0,119.853,71.4139,186.147
0,0,121.333,25.0724,177.119
0,0,117.384,10.268,123.785
0,0,115.723,14.411,106.108
0,0,132.417,2.56779,134.515
0,0,111.584,12.5922,123.753
0,0,138.209,14.6658,118.412
0,0,76.1947,30.7842,99.6597
0,0,60.8858,2.53076,58.7156
0,0,92.5992,10.1451,95.8117
0,0,113.879,18.4618,76.4325
0,0,88.4483,21.6756,58.4391
0,0,95.1199,32.9185,71.123
0,0,117.715,11.2088,120.824
0,0,93.6826,6.67035,91.644
0,0,92.3704,13.9033,95.8386
0,0,89.726,0.930398,91.2382
0,0,154.316,9.51675,168.541
0,0,125.876,9.25916,116.968
0,0,135.1,4.71052,137.79
0,0,86.5783,14.4966,94.7005
0,0,55.4307,58.2157,121.33
0,0,116.415,2.86817,113.641
0,0,101.208,34.3379,87.7682
0,0,130.407,9.71494,132.08
0,0,117.978,39.0867,122.958
0,0,122.139,5.841,122.026
0,0,87.487,20.8199,140.259
0,0,78.6989,1.81169,79.9757
0,0,73.2881,7.5353,73.0387
0,0,150.57,22.5105,124.864
0,0,166.171,4.4139,168.469
0,0,71.2657,21.0438,53.8691
0,0,120.345,0.58814,120.105
0,0,70.0461,0.793278,70.4169
0,0,145.499,12.0748,145.934
0,0,122.93,5.46606,129.338
0,0,99.3942,13.0735,94.5983
0,0,50.2848,23.8408,63.0301
0,0,94.9637,6.5248,90.4116
0,0,83.2486,44.8793,17.3743
0,0,96.6359,14.7212,72.4319
0,0,136.181,28.3026,122.607
0,0,80.5379,4.39414,86.359
0,0,109.702,65.1718,71.0141
0,0,115.931,15.9778,102.548
0,0,122.985,4.67431,124.352
0,0,113.06,81.9246,180.521
0,0,128.837,34.4078,152.332
0,0,123.964,5.01245,120.179
0,0,101.216,14.8386,120.08
0,0,78.4183,2.28596,83.2542
0,0,132.694,0.72779,132.145
0,0,106.496,26.3781,86.9722
0,0,81.4916,17.1993,115.401
0,0,119.603,3.74378,117.641
0,0,103.832,12.126,123.139
0,0,120.729,23.5302,104.7
0,0,98.1001,54.4596,60.4724
0,0,133.994,13.232,145.815
0,0,127.287,1.88981,128.86
0,0,107.873,21.353,101.681
0,0,97.1116,3.83057,96.7786
0,0,82.0172,15.4865,94.1251
0,0,108.983,18.6105,113.014
0,0,120.31,2.74533,123.22
0,0,119.424,82.6066,45.1949
0,0,77.5167,17.17,68.5218
0,0,105.577,6.66634,112.458
0,0,110.228,14.0445,128.206
0,0,114.991,34.0862,71.8002
0,0,91.6261,75.602,-86.779
0,0,117.858,14.4583,124.083
0,0,127.701,3.50007,132.546
0,0,148.934,17.287,133.807
0,0,117.222,28.2342,105.449
0,0,116.673,14.785,101.646
0,0,103.271,18.2884,116.294
0,0,118.772,22.4433,130.298
0,0,79.7693,2.72392,82.6301
0,0,131.647,3.42957,135.251
0,0,107.332,17.6591,105.604
0,0,113.751,3.67847,109.93
0,0,103.884,6.95972,102.279
0,0,94.2114,27.2911,90.0474
0,0,130.903,19.1442,134.743
0,0,147.214,11.7226,153.884
0,0,114.971,21.7175,112.666
0,0,113.892,6.58814,111.018
0,0,81.9452,51.4761,63.657
0,0,111.124,10.8283,93.4015
0,0,92.9101,25.598,100.066
0,0,115.79,5.88784,113.95
0,0,113.382,22.6293,99.7905
0,0,78.5396,39.1296,149.47
0,0,116.207,33.9601,117.118
0,0,130.195,15.2609,160.361
0,0,111.178,31.8319,98.5902
0,0,103.736,16.8615,120.906
0,0,117.363,17.5689,107.907
0,0,110.089,9.37868,105.88
0,0,140.193,17.1284,154.493
0,0,108.263,2.7198,108.101
0,0,101.436,1.30263,100.642
0,0,149.166,5.19389,141.748
0,0,76.9133,1.01746,76.6659
0,0,81.2423,51.2813,-13.1154
0,0,123.135,24.0974,170.185
0,0,113.283,33.1977,148.322
0,0,106.957,0.011081,106.956
0,0,101.549,25.6263,94.8061
0,0,105.122,29.5105,105.086
0,0,120.668,27.6221,111.317
0,0,110.766,22.9838,98.5424
0,0,114.449,5.05812,123.957
0,0,75.8009,4.58775,75.3527
0,0,119.872,29.53,114.989
0,0,109.217,20.5921,75.0777
0,0,113.282,14.4025,121.92
0,0,96.5658,5.45157,102.007
0,0,92.3399,127.203,139.599
0,0,113.88,19.2681,95.6321
0,0,68.3402,0.914711,68.7605
0,0,128.986,43.367,96.2256
0,0,116.731,40.6031,140.423
0,0,113.967,41.7816,143.619
0,0,114.704,14.2397,122.279
0,0,100.917,13.1366,102.471
0,0,81.7357,11.4913,98.2185
0,0,121.817,3.44009,125.255
0,0,69.1971,5.43324,70.2438
0,0,75.6826,28.389,28.6124
0,0,81.386,8.45504,66.4746
0,0,144.383,14.8057,115.927
0,0,104.477,10.4253,95.5483
0,0,115.182,12.0967,89.2122
0,0,101.586,0.138212,101.464
0,0,124.003,52.6312,108.962
0,0,138.921,13.7186,154.745
0,0,100.821,11.9787,91.6893
0,0,93.5208,0.169399,93.4459
0,0,117.268,8.31319,100.41
0,0,135.887,19.641,146.708
0,0,98.3996,42.8038,130.511
0,0,114.472,21.5734,112.207
0,0,129.889,17.004,132.688
0,0,103.237,1.4804,101.347
0,0,110.436,3.13988,113.989
0,0,83.9166,4.94631,88.5339
0,0,96.7298,3.83493,91.9399
0,0,123.524,12.4616,120.563
0,0,120.968,28.9962,49.6255
0,0,111.926,18.0232,128.099
0,0,99.6135,6.22101,104.67
0,0,95.0993,23.0451,99.2525
0,0,91.6423,24.9213,98.2351
0,0,92.2003,11.8699,62.6733
0,0,82.0435,39.8477,113.409
0,0,99.8802,3.77317,97.9525
0,0,133.654,22.6804,132.007
0,0,92.9429,0.200405,93.0522
0,0,105.369,13.3999,97.9056
0,0,122.587,26.881,109.669
0,0,92.0107,25.2356,82.3151
0,0,102.905,140.477,165.937
0,0,151.616,18.9646,161.855
0,0,117.689,99.4013,-22.0804
0,0,122.332,1.43329,123.643
0,0,123.885,9.89065,97.0799
0,0,102.272,28.0358,112.73
0,0,138.483,42.5202,166.663
0,0,109.11,5.07143,118.479
0,0,93.3111,21.0791,92.2226
0,0,82.2373,0.731165,82.6927
0,0,122.012,33.3641,140.407
0,0,69.0271,23.9047,38.1384
0,0,117.548,8.32546,113.826
0,0,109.2,19.7113,89.3403
0,0,87.5884,28.3255,97.6585
0,0,127.143,26.5689,139.889
0,0,91.0629,4.39574,101.923
0,0,104.851,21.7431,147.269
0,0,121.999,6.8388,117.179
0,0,89.6153,10.2951,100.088
0,0,112.807,45.9758,104.765
0,0,99.3823,15.368,112.634
0,0,120.774,17.1316,130.683
0,0,109.373,5.94183,118.19
0,0,73.2664,14.8788,57.915
0,0,122.59,16.6568,133.778
0,0,115.164,33.3522,69.5222
0,0,132.109,4.66316,127.56
0,0,62.5119,9.53309,70.2627
0,0,108.531,21.6866,91.7898
0,0,41.6366,6.99343,42.4214
0,0,83.8116,11.3991,78.1166
0,0,119.463,4.86559,120.738
0,0,145.705,12.8955,166.716
0,0,84.6742,49.1848,61.4515
0,0,107.512,1.95405,108.176
0,0,91.379,30.6508,105.489
0,0,99.6514,12.1962,83.5046
0,0,114.502,32.6467,101.62
0,0,120.208,1.9951,120.36
0,0,83.7198,52.1991,38.3049
0,0,118.222,14.4968,128.346
0,0,73.8236,6.04531,65.8045
0,0,96.927,14.7331,110.453
0,0,114.534,44.9341,44.7522
0,0,96.7157,55.5992,163.684
0,0,76.6282,6.33282,68.1714
0,0,119.192,11.4665,121.664
0,0,115.16,0.874526,115.203
0,0,99.116,21.1297,93.1717
0,0,116.394,3.95404,110.493
0,0,106.836,17.3557,115.801
0,0,115.051,10.3411,121.391
0,0,116.288,0.968488,117.282
0,0,111.084,4.11223,115.109
0,0,85.4174,1.5671,83.9356
0,0,88.8778,2.49693,84.3833
0,0,116.337,13.385,98.4127
0,0,81.8454,3.73162,91.5626
0,0,112.597,3.83864,107.845
0,0,132.869,22.1637,186.436
0,0,104.632,12.0053,97.0753
0,0,157.516,10.9437,176.137
0,0,120.62,7.422,120.724
0,0,97.0331,7.49788,96.0516
0,0,98.4427,5.22719,94.8034
0,0,107.312,60.8188,140.714
0,0,113.175,15.3352,131.318
0,0,128.374,20.2192,117.054
0,0,130.636,23.1835,126.722
0,0,84.6369,5.0451,78.5999
0,0,112.213,33.0469,132.266
0,0,96.7086,16.9566,108.898
0,0,89.1042,19.0975,89.2458
0,0,91.6548,5.99758,87.6943
0,0,100.528,0.0892569,100.672
0,0,77.6701,6.47413,74.8041
0,0,108.821,34.6104,164.796
0,0,115.051,28.5802,133.208
0,0,86.7845,7.40659,81.3429
0,0,105.34,48.6484,106.903
0,0,131.464,107.177,184.845
0,0,128.317,23.4063,120.323
0,0,81.32,24.8856,75.0523
0,0,79.4332,8.4594,86.9339
0,0,118.185,56.2255,65.1965
0,0,102.948,6.70358,102.156
0,0,108.26,8.19408,105.379
0,0,118.422,3.07843,119.605
0,0,87.4673,13.9083,84.3232
0,0,94.7872,5.87858,100.945
0,0,123.626,21.7623,109.094
0,0,117.171,15.4544,96.9309
0,0,113.983,9.70397,121.922
0,0,104.651,13.5296,82.2984
0,0,84.3999,13.7775,92.4958
0,0,99.4333,17.6147,108.882
0,0,93.6482,6.76739,97.4965
0,0,110.138,11.2191,100.137
0,0,91.1737,2.00197,92.6742
0,0,111.637,29.4471,72.3237
0,0,122.389,0.501107,122.148
0,0,98.9021,6.21801,94.0732
0,0,141.702,15.6465,149.388
0,0,103.903,10.9955,115.741
0,0,93.3516,3.2739,94.9443
0,0,76.9305,0.189895,76.8918
0,0,97.0851,6.22347,95.4557
0,0,125.106,76.5727,89.4207
0,0,76.2158,18.3807,100.087
0,0,109.517,77.1964,176.372
0,0,162.084,6.3964,163.881
0,0,90.4815,15.6369,97.6428
0,0,126.574,47.1047,186.471
0,0,90.9663,13.8137,102.673
0,0,109.339,7.28021,107.76
0,0,113.206,10.8036,130.295
0,0,117.458,15.9669,92.8621
0,0,103.225,7.56048,98.2874
0,0,72.4271,35.0853,45.6715
0,0,107.818,0.918334,108.474
0,0,104.172,1.80622,106.017
0,0,121.846,37.312,88.8673
0,0,124.96,88.0467,234.503
0,0,100.482,4.85352,99.293
0,0,98.7215,37.3792,137.931
0,0,119.23,9.13574,120.919
0,0,113.107,26.3751,90.3093
0,0,92.9949,1.96611,93.7264
0,0,97.9092,5.16084,94.5755
0,0,115.166,8.17499,120.797
0,0,126.148,46.21,102.184
0,0,103.923,4.50682,109.54
0,0,130.502,6.52179,118.614
0,0,98.4441,32.8735,119.399
0,0,127.834,7.56809,131.678
0,0,91.636,71.0259,-39.9665
0,0,119.953,12.131,123.621
0,0,65.3548,39.8443,106.005
0,0,99.4692,2.30296,97.0022
0,0,121.725,30.4977,134.978
0,0,101.527,29.2411,140.276
0,0,116.755,14.1152,84.8287
0,0,112.841,4.03541,107.952
0,0,106.158,5.67546,106.742
0,0,75.37,18.9228,80.9494
0,0,108.082,10.5341,97.8493
0,0,82.1497,11.0534,83.9723
0,0,119.227,14.7289,124.116
0,0,126.387,15.9864,114.194
0,0,80.7821,15.2394,79.1962
0,0,87.4136,4.00977,85.861
0,0,102.31,3.27762,101.556
0,0,100.008,17.8157,79.7633
0,0,117.738,5.11588,123.729
0,0,53.4165,4.408,42.5229
0,0,119.659,1.61431,119.639
0,0,123.671,2.09229,125.596
0,0,83.79,6.83957,81.6887
0,0,96.3413,18.0495,97.1882
0,0,102.351,8.9842,111.943
0,0,111.159,11.3645,110.876
0,0,104.822,29.3011,118.235
0,0,71.4587,33.9841,47.8828
0,0,118.47,13.0099,126.051
0,0,117.495,18.7178,115.672
0,0,120.964,4.76703,119.512
0,0,107.886,43.3905,103.862
0,0,109.973,0.96597,109.352
0,0,117.062,1.52107,117.168
0,0,99.559,14.983,95.1739
0,0,83.6062,26.6414,85.0535
0,0,151.933,11.8472,128.654
0,0,80.9225,7.05423,78.1445
0,0,99.2881,5.29107,102.521
0,0,118.434,58.6533,72.3032
0,0,71.38,11.1457,81.8022
0,0,84.4689,27.8468,93.2031
0,0,91.0964,3.37908,91.7096
0,0,133.124,9.19787,146.755
0,0,157.649,20.5483,149.42
0,0,138.927,35.0767,158.076
0,0,89.5505,9.59112,86.132
0,0,112.318,49.2326,118.882
0,0,96.3999,8.98504,101.478
0,0,110.538,11.9667,131.498
0,0,79.2491,4.22283,73.1547
0,0,115.121,55.4112,121.794
0,0,93.1282,3.85264,93.0714
0,0,99.2758,39.1058,55.4349
0,0,127.712,24.6046,89.7826
0,0,66.5053,0.999872,65.0562
0,0,71.1138,9.40646,64.0329
0,0,93.1217,62.8108,39.2583
0,0,112.356,33.5455,103.755
0,0,124.872,4.16893,126.075
0,0,122.688,37.1389,64.0085
0,0,93.317,2.49247,94.6265
0,0,141.735,33.3399,120.262
0,0,123.379,4.36956,122.177
0,0,84.9303,30.149,85.6332
0,0,115.703,12.153,118.734
0,0,100.145,0.769076,100.184
0,0,109.618,17.3694,68.1794
0,0,91.4017,5.36131,90.6771
0,0,96.4136,0.707889,96.0441
0,0,105.473,11.2484,111.014
0,0,107.328,13.7039,108.394
0,0,90.9547,48.3165,176.376
0,0,80.3478,43.3833,53.5155
0,0,137.622,10.0961,152.327
0,0,88.8514,6.21066,94.0947
0,0,96.7307,22.1091,85.3063
0,0,102.495,25.5651,94.797
0,0,129.336,1.51013,132.124
0,0,102.105,4.20423,108.102
0,0,105.447,6.22759,109.557
0,0,96.6911,8.57992,94.4466
0,0,122.197,23.3196,180.176
0,0,152.478,3.99766,154.582
0,0,115.325,20.104,74.3822
0,0,105.365,0.310001,106.041
0,0,95.5747,30.1773,96.4705
0,0,87.2837,24.3145,60.7258
0,0,128.2,91.3178,61.2773
0,0,118.686,34.316,149.094
0,0,86.9825,7.11611,92.2442
0,0,100.288,23.2285,116.507
0,0,126.59,18.0793,142.618
0,0,106.395,34.2287,129.42
0,0,85.9116,0.732128,85.0391
0,0,137.572,21.3051,145.755
0,0,118.835,20.2133,147.879
0,0,109.28,4.46839,107.714
0,0,95.4245,4.70038,94.4315
0,0,103.282,20.848,79.9644
0,0,101.111,27.1033,94.7135
0,0,100.983,28.5888,100.778
0,0,93.2844,13.3655,93.9467
0,0,92.5411,29.7806,129.834
0,0,105.023,0.622556,104.813
0,0,90.8673,6.95504,94.0238
0,0,96.3064,24.7553,71.0389
0,0,88.3959,0.355726,88.0681
0,0,98.565,47.2603,152.627
0,0,99.9895,10.659,78.3711
0,0,36.5591,27.1761,42.0212
0,0,83.6365,37.8583,117.021
0,0,140.948,0.413832,140.658
0,0,131.248,11.6314,137.314
0,0,124.869,4.95025,121.16
0,0,91.988,0.835486,91.6714
0,0,105.942,19.4586,125.494
0,0,125.564,16.2083,141.912
0,0,104.005,1.79198,106.54
0,0,83.8086,3.95201,83.9283
0,0,108.184,75.1924,110.606
0,0,135.505,9.68359,135.927
0,0,129.498,16.8531,97.8945
0,0,125.926,60.0298,30.8256
0,0,124.438,2.51685,125.069
0,0,55.8957,12.3854,65.1859
0,0,129.004,19.7948,102.336
0,0,134.513,7.12706,134.899
0,0,119.972,26.5395,104.078
0,0,112.789,1.29793,112.27
0,0,93.0634,22.5624,68.2919
0,0,127.564,19.5436,146.647
0,0,95.4629,10.0119,81.7814
0,0,124.444,5.30354,125.893
0,0,65.1436,18.8117,52.1184
0,0,105.547,6.65145,112.271
0,0,95.8238,8.86197,83.8088
0,0,126.332,17.4216,113.236
0,0,133.777,4.73291,141.083
0,0,81.6677,11.0531,100.223
0,0,98.0035,12.1156,89.2472
0,0,130.4,14.5114,127.824
0,0,84.6091,2.60202,82.9883
0,0,104.002,33.5144,112.311
0,0,118.438,23.5478,98.2445
0,0,123.793,1.751,124.844
0,0,116.795,7.62508,118.684
0,0,96.456,39.8243,91.7692
0,0,71.2519,1.79068,68.5283
0,0,109.312,8.87614,106.318
0,0,106.418,13.547,106.853
0,0,103.585,6.39427,90.6918
0,0,68.8633,49.1079,-6.64334
0,0,117.914,16.4311,123.564
0,0,105.289,17.6671,121.313
0,0,95.2712,30.1866,31.556
0,0,100.968,0.741184,100.722
0,0,106.561,1.52202,105.914
0,0,88.3635,12.3514,85.2784
0,0,82.7401,46.3838,40.5577
0,0,124.364,4.2095,128.104
0,0,102.609,8.51553,105.201
0,0,67.3545,28.4947,55.4174
0,0,103.871,5.60035,90.1547
0,0,103.046,22.6856,69.3678
0,0,151.69,1.33806,151.291
0,0,106.796,3.28092,107.171
0,0,89.6851,13.9032,109.796
0,0,102.689,10.2614,112.217
0,0,99.4066,7.54325,102.296
0,0,132.959,98.1081,251.77
0,0,101.73,53.5188,138.693
0,0,107.765,0.0714104,107.822
0,0,112.788,15.7124,135.277
0,0,121.518,10.5384,105.806
0,0,121.518,51.2241,94.8319
0,0,110.556,5.5023,109.518
0,0,101.746,20.4919,84.279
0,0,125.275,28.1884,117.489
0,0,121.843,14.0834,96.4871
0,0,111.855,11.6934,107.445
0,0,88.0384,17.8798,81.623
0,0,171.487,52.4388,209.743
0,0,127.923,7.20699,128.756
0,0,100.13,6.67069,88.2983
0,0,130.914,42.1119,132.751
0,0,114.651,25.7891,134.607
0,0,108.011,56.46,42.9536
0,0,104.501,14.3752,112.991
0,0,112.048,6.57391,105.937
0,0,107.303,60.7986,114.929
0,0,95.6333,6.08065,88.6752
0,0,99.3152,17.6057,47.1163
0,0,127.19,9.73946,123.865
0,0,101.735,13.7433,102.162
0,0,148.763,5.7851,144.395
0,0,111.569,24.739,172.304
0,0,111.237,23.3857,69.5888
0,0,80.9426,50.8273,57.5401
0,0,116.005,29.5713,83.6454
0,0,121.725,24.7433,141.231
0,0,116.628,8.19575,120.311
0,0,89.3349,8.14574,78.2035
0,0,63.8149,26.5131,50.3382
0,0,92.0629,44.8444,3.18457
0,0,87.8565,0.682466,88.6516
0,0,84.7096,30.9136,62.3889
0,0,53.0813,32.5554,86.1969
0,0,100.949,16.7309,137.127
0,0,107.779,1.82504,111.204
0,0,104.858,65.7757,101.157
0,0,74.4443,28.6747,102.251
0,0,95.7721,28.883,94.319
0,0,128.404,16.2718,122.007
0,0,142.328,20.2056,150.863
0,0,108.996,10.3231,118.856
0,0,117.357,5.58563,100.924
0,0,110.399,20.0973,112.528
0,0,108.402,0.632065,108.1
0,0,123.676,30.5657,127.557
0,0,112.466,2.37632,112.408
0,0,115.05,4.57732,111.238
0,0,106.263,28.4227,71.1266
0,0,133.706,36.5528,121.126
0,0,92.592,36.0465,26.3845
0,0,93.6463,0.0431345,93.6353
0,0,130.619,12.4754,133.745
0,0,102.375,38.8553,129.006
0,0,110.966,1.35723,110.025
0,0,132.854,27.771,151.398
0,0,156.012,14.5959,147.081
0,0,92.6626,6.58544,88.1361
0,0,112.76,16.1956,130.457
0,0,104.377,0.603287,103.726
0,0,110.766,13.3128,116.982
0,0,91.3305,31.5093,63.2757
0,0,77.7846,7.95939,89.5847
0,0,118.845,19.4215,123.42
0,0,91.2407,2.8204,93.5547
0,0,99.7044,22.8294,84.0528
0,0,114.947,19.7723,119.298
0,0,132.756,18.6882,128.829
0,0,100.701,1.13888,99.9198
0,0,101.237,5.98042,104.688
0,0,91.4881,50.9576,43.4523
0,0,67.8621,24.9355,44.4067
0,0,120.747,6.76827,116.829
0,0,97.0395,44.0572,33.599
0,0,106.331,8.17221,89.2351
0,0,108.273,26.8106,101.351
0,0,83.64,14.2422,59.7606
0,0,86.2125,18.5689,98.3302
0,0,123.568,8.74798,123.337
0,0,138.511,16.9412,121.192
0,0,105.123,58.8384,38.5857
0,0,92.4503,4.36673,97.3867
0,0,134.412,9.11549,121.421
0,0,123.49,64.49,230.547
0,0,135.034,5.57798,140.07
0,0,101.062,6.56626,86.2269
0,0,118.11,57.468,119.105
0,0,101.75,3.31217,106.429
0,0,100.559,22.4257,105.229
0,0,115.999,0.188576,116.143
0,0,83.834,5.20779,87.4048
0,0,94.7699,7.78246,79.2964
0,0,112.059,1.67307,114.13
0,0,66.6472,13.6363,67.5616
0,0,100.473,15.6937,81.9753
0,0,92.7767,1.28087,90.6261
0,0,105.213,16.4897,118.272
0,0,101.111,23.0617,100.911
0,0,111.93,9.39474,108.991
0,0,103.144,36.5,103.165
0,0,88.1456,16.2981,76.0118
0,0,98.8283,14.8653,85.8502
0,0,131.931,29.0898,179.933
0,0,78.7815,2.57169,81.8183
0,0,103.781,19.7891,97.0701
0,0,139.273,41.0604,149.963
0,0,94.7355,42.2851,62.657
0,0,113.578,19.2868,127.466
0,0,83.6102,24.7178,133.233
0,0,115.61,8.95206,116.743
0,0,105.19,12.5801,94.275
0,0,107.558,8.24237,118.121
0,0,114.694,6.77759,128.041
0,0,98.5348,80.7896,81.6998
0,0,105.887,3.64449,110.426
0,0,117.212,22.5271,160.537
0,0,93.1312,0.934307,93.044
0,0,122.892,32.6213,158.757
0,0,106.962,2.35491,108.162
0,0,104.258,18.5824,150.335
0,0,124.518,14.3562,109.349
0,0,98.3105,37.4996,124.397
0,0,108.88,21.4375,114.517
0,0,120.389,34.9635,157.457
0,0,117.53,17.0578,96.2697
0,0,90.8867,6.56838,85.7651
0,0,117.487,0.402056,117.269
0,0,107.079,6.14895,108.639
0,0,161.655,8.00129,151.496
0,0,126.945,15.6134,121.387
0,0,73.2175,21.5442,38.0247
0,0,64.0289,15.9669,59.3929
0,0,132.137,8.49197,139.49
0,0,120.149,10.1028,125.054
0,0,138.354,18.4179,140.67
0,0,107.811,23.4238,137.958
0,0,112.748,4.03055,118.722
0,0,117.73,26.0542,125.261
0,0,102.036,7.5411,111.566
0,0,103.488,91.6484,103.511
0,0,80.5387,1.04852,80.9222
0,0,52.2901,60.3995,-10.6633
0,0,77.154,2.63163,74.1998
0,0,134.181,27.3347,127.93
0,0,110.983,54.7534,65.3738
0,0,83.2021,60.6448,75.8773
0,0,85.1875,28.6259,53.0629
0,0,86.8265,22.0452,112.682
